epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
133,26727.2,0.49746,0.69656,0.2215,0.59246,0.5135,0.53748,0.358,0.42946,0.72944,0.24532,0.005644,0.005644,0.005644
134,26908.2,0.47983,0.68829,0.21388,0.57653,0.55694,0.53503,0.36174,0.43005,0.72959,0.24498,0.005611,0.005611,0.005611
135,27089.9,0.46023,0.69384,0.21048,0.5972,0.54793,0.54318,0.36731,0.42456,0.72586,0.24177,0.005578,0.005578,0.005578
136,27270.4,0.46645,0.68701,0.21482,0.553,0.55805,0.53645,0.35783,0.43093,0.71718,0.24913,0.005545,0.005545,0.005545
137,27450.9,0.45431,0.68615,0.20977,0.54789,0.54922,0.54284,0.36673,0.42286,0.72616,0.24216,0.005512,0.005512,0.005512
138,27631.2,0.45649,0.67677,0.20628,0.559,0.5603,0.5441,0.36691,0.42213,0.71924,0.24459,0.005479,0.005479,0.005479
139,27811.6,0.4628,0.67973,0.20604,0.56414,0.55999,0.55573,0.3691,0.42541,0.72203,0.24691,0.005446,0.005446,0.005446
140,27992.7,0.45289,0.6846,0.20582,0.60613,0.53131,0.55432,0.37313,0.42772,0.70924,0.24854,0.005413,0.005413,0.005413
141,28173.4,0.46389,0.68046,0.20867,0.59021,0.54568,0.55141,0.36338,0.43284,0.7168,0.25306,0.00538,0.00538,0.00538
142,28353.7,0.48551,0.68336,0.21475,0.56132,0.54061,0.54176,0.3585,0.43337,0.71894,0.24823,0.005347,0.005347,0.005347
143,28534.6,0.4957,0.68691,0.21746,0.53833,0.57007,0.53888,0.3582,0.43257,0.72416,0.24561,0.005314,0.005314,0.005314
144,28715.4,0.47436,0.68415,0.21233,0.63173,0.52228,0.55641,0.36981,0.42561,0.71587,0.24751,0.005281,0.005281,0.005281
145,28895.7,0.46667,0.67045,0.20701,0.62131,0.49647,0.54802,0.36784,0.42516,0.71913,0.24788,0.005248,0.005248,0.005248
146,29076.2,0.4552,0.67525,0.20605,0.61669,0.55069,0.55587,0.37345,0.4199,0.72079,0.24279,0.005215,0.005215,0.005215
147,29256.9,0.45154,0.67412,0.20526,0.62211,0.48859,0.54042,0.36902,0.42161,0.71373,0.24264,0.005182,0.005182,0.005182
148,29437.2,0.44724,0.67825,0.20651,0.57039,0.55724,0.55531,0.37364,0.42709,0.71694,0.24859,0.005149,0.005149,0.005149
149,29617.7,0.44726,0.68145,0.20792,0.54506,0.57098,0.54811,0.37019,0.42313,0.71215,0.24954,0.005116,0.005116,0.005116
150,29798.8,0.44614,0.67948,0.20527,0.58151,0.55075,0.55193,0.37618,0.42032,0.71397,0.24681,0.005083,0.005083,0.005083
151,29981,0.45303,0.67607,0.20816,0.58352,0.54344,0.55596,0.37194,0.42283,0.71592,0.24395,0.00505,0.00505,0.00505
152,30162.3,0.4823,0.67637,0.21582,0.5902,0.54414,0.56431,0.37601,0.42725,0.71444,0.24585,0.005017,0.005017,0.005017
153,30343.2,0.5078,0.68175,0.22571,0.59549,0.51564,0.54268,0.36406,0.43484,0.71314,0.25294,0.004984,0.004984,0.004984
154,30524,0.49208,0.68007,0.21948,0.64835,0.49805,0.55106,0.36677,0.43484,0.71215,0.25365,0.004951,0.004951,0.004951
155,30705,0.48526,0.6788,0.21719,0.56452,0.5551,0.54945,0.36849,0.42695,0.71128,0.24787,0.004918,0.004918,0.004918
156,30886.8,0.46067,0.66831,0.20878,0.6226,0.51416,0.54687,0.36821,0.42392,0.71522,0.246,0.004885,0.004885,0.004885
157,31068.9,0.44438,0.66743,0.20229,0.62262,0.51553,0.55337,0.36948,0.42479,0.7086,0.24553,0.004852,0.004852,0.004852
158,31249.7,0.44034,0.66066,0.20307,0.58185,0.53627,0.55339,0.37274,0.42483,0.70892,0.24415,0.004819,0.004819,0.004819
159,31430.8,0.44078,0.66072,0.20184,0.60217,0.52543,0.54657,0.36825,0.42305,0.71318,0.24465,0.004786,0.004786,0.004786
160,31611.7,0.43985,0.65797,0.19722,0.60464,0.53756,0.55342,0.37096,0.42053,0.71189,0.2441,0.004753,0.004753,0.004753
161,31792.8,0.44014,0.66089,0.20076,0.56128,0.54368,0.53654,0.361,0.41991,0.71751,0.24249,0.00472,0.00472,0.00472
162,31973.6,0.43925,0.65843,0.19567,0.58467,0.57297,0.55837,0.37261,0.42235,0.71147,0.24393,0.004687,0.004687,0.004687
163,32154.9,0.44096,0.657,0.19761,0.56245,0.54722,0.55069,0.37329,0.42504,0.71247,0.24724,0.004654,0.004654,0.004654
164,32335.8,0.49387,0.66135,0.21239,0.60981,0.53305,0.55857,0.37299,0.43425,0.707,0.24952,0.004621,0.004621,0.004621
165,32516.3,0.46311,0.65855,0.20424,0.62592,0.5462,0.57077,0.38146,0.43199,0.70393,0.25142,0.004588,0.004588,0.004588
166,32696.9,0.51121,0.65898,0.21524,0.60181,0.54589,0.55761,0.36527,0.44059,0.70895,0.2501,0.004555,0.004555,0.004555
167,32876.7,0.53901,0.66358,0.22482,0.61137,0.53794,0.56614,0.37561,0.43883,0.70729,0.25037,0.004522,0.004522,0.004522
168,33056.6,0.49544,0.68259,0.21717,0.60579,0.52323,0.5685,0.37871,0.43436,0.70875,0.25224,0.004489,0.004489,0.004489
169,33236.4,0.48566,0.6623,0.21258,0.60101,0.55722,0.55341,0.36899,0.43157,0.71035,0.25008,0.004456,0.004456,0.004456
170,33416.4,0.46771,0.65723,0.21036,0.59707,0.54506,0.55859,0.37353,0.42944,0.70049,0.25033,0.004423,0.004423,0.004423
171,33602.6,0.48098,0.66287,0.21466,0.5956,0.54395,0.55233,0.3716,0.434,0.69981,0.25292,0.00439,0.00439,0.00439
172,33783.4,0.45857,0.65673,0.2011,0.61521,0.53262,0.56495,0.37735,0.43446,0.70252,0.25298,0.004357,0.004357,0.004357
173,33963.5,0.46065,0.65291,0.20513,0.6028,0.53263,0.55959,0.37498,0.43294,0.69915,0.24997,0.004324,0.004324,0.004324
